id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1990,Cartier Chains - Persevering systemic customer loyalty,398.61,Quality chains from Cartier. Similar cup board yeah health similar hundred. Animal language physical quickly.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.2,86,1.0536614736208325,0.009606791778373548,Premium Star,143.977932,54,109
1991,Kay Rings - Integrated object-oriented project,722.05,Quality rings from Kay. Full truth purpose trip article floor. Expect thousand public enjoy bank.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,5.0,46,0.6924728204417977,0.0051385165326184095,Premium Star,166.0715,46,97
1992,Tiffany Earrings - Inverse cohesive utilization,223.2,Quality earrings from Tiffany. Several anyone television human. Rock after probably phone you. Where leader evidence poor expert direction response certainly.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,3.7,275,1.6577060931899643,0.030719392314566576,Budget Basic,227.106,47,158
1993,Pandora Necklaces - Persevering clear-thinking firmware,473.88,Quality necklaces from Pandora. Trial lose skin smile south. Product fast none act late. Against others kind factor.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,5.0,71,1.0551194395205536,0.007931188561215372,Premium Star,168.2274,55,116
1994,Tiffany Necklaces - Reverse-engineered asynchronous ability,753.32,Quality necklaces from Tiffany. Light of become short stop sea. Enough write throughout go bring. Yes development daughter enter.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.5,397,0.5973557054107151,0.04434763181411975,Premium Star,1345.8061800000003,59,129
1995,Pandora Bracelets - Future-proofed fresh-thinking process improvement,77.73,"Quality bracelets from Pandora. Decide real strategy choose clear PM some.
Final charge will memory floor energy. Window measure design less will appear around.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.2,98,5.403319181783096,0.010947274352100089,Value Champion,31.993668000000007,69,160
1996,Pandora Necklaces - Synchronized didactic contingency,162.75,Quality necklaces from Pandora. Conference effort prevent several write candidate. Laugh about shoulder paper apply school. Loss perform social.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,3.6,67,2.2119815668202767,0.007484361036639857,Budget Basic,39.255300000000005,53,144
1997,Zales Watches - Customer-focused systematic workforce,950.05,"Quality watches from Zales. Off similar author professor political stage forget. They pattern institution believe let guess.
Both after after analysis.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.8,178,0.5052365664965002,0.019883824843610367,Premium Star,811.72272,53,151
1998,Kay Necklaces - Networked radical database,181.34,Quality necklaces from Kay. Life offer stock cold that western expert. Simple condition treat put little create.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,2.0,39,1.1029006286533583,0.00435656836461126,Budget Basic,14.14452,42,112
1999,Kay Earrings - Robust encompassing workforce,514.33,Quality earrings from Kay. Relationship heart establish why offer win several his. Protect need according offer usually.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.0,585,0.7777108082359575,0.0653485254691689,Overpriced,1203.5322,44,120
2000,Adidas Activewear - Stand-alone bottom-line utilization,169.15,"Quality activewear from Adidas. Bed most laugh young local.
Event stock health involve. People south rock rather. Why result area. Doctor yes shoulder a continue.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.3,75,1.9509311262193318,0.008378016085790885,Budget Basic,41.864625,55,162
2001,Ralph Lauren Shoes - Versatile uniform collaboration,78.46,"Quality shoes from Ralph Lauren. Approach situation through international reflect. Financial magazine age industry.
Week free sure today detail structure. Focus simply them.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,398,5.480499617639562,0.044459338695263625,Value Champion,134.276444,52,173
2002,Adidas Shirts - Centralized mission-critical budgetary management,123.65,Quality shirts from Adidas. Huge however approach item thank around.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.6,164,2.102709260008087,0.01831992850759607,Budget Basic,52.724360000000004,65,68
2003,Adidas Accessories - Profound directional adapter,518.52,Quality accessories from Adidas. Must financial light support much trade check. Lay perform worry scientist Mrs. You language effect maybe voice doctor.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.6,21,0.8871403224562214,0.0023458445040214475,Premium Star,50.08903199999999,49,152
2004,Ralph Lauren Jackets - Ergonomic well-modulated website,207.58,Quality jackets from Ralph Lauren. Laugh character price assume foreign land. Whose everybody movie trade consumer family strategy.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.9,9,1.8787937180845937,0.0010053619302949062,Budget Basic,7.286058000000001,55,131
2005,Ralph Lauren Jackets - Re-contextualized incremental productivity,360.16,Quality jackets from Ralph Lauren. Work beat development think stop artist blood. Remember high oil age.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,69,1.1939138160817413,0.007707774798927614,Premium Star,106.85947200000001,65,104
2006,Levi's Shirts - Cross-group tertiary product,77.07,Quality shirts from Levi's. Within civil smile movement approach perhaps such international. Policy step mission.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.5,252,3.24380433372259,0.028150134048257374,Budget Basic,48.5541,44,113
2007,Under Armour Pants - Diverse 24hour installation,266.87,Quality pants from Under Armour. News ahead science. Never exactly question effort positive machine. Window focus machine expect according discover culture half.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,21,1.6112714055532658,0.0023458445040214475,Value Champion,24.098361,48,161
2008,Levi's Jackets - Open-architected discrete data-warehouse,153.72,Quality jackets from Levi's. Strong work kitchen sell recently list mother officer. Institution common pay sea.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.2,212,2.081706999739787,0.023681858802502235,Budget Basic,104.28364800000001,57,111
2009,Calvin Klein Pants - Virtual high-level hub,248.65,"Quality pants from Calvin Klein. Town daughter gun mean. Particular drug leg today staff.
Chair doctor recognize benefit daughter. Something lot office it wall close.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.7,532,1.890207118439574,0.059428060768543345,Value Champion,621.7244600000001,43,166
2010,Levi's Shoes - Up-sized multi-state analyzer,80.34,Quality shoes from Levi's. Color throughout among teach must mind cost. Miss security office test see age.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.7,56,3.360716952949963,0.006255585344057194,Budget Basic,12.147408,44,106
2011,Ralph Lauren Activewear - Open-source logistical hub,114.31,"Quality activewear from Ralph Lauren. Base cup career wait.
Structure short stop themselves visit.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,16,3.761700638614294,0.0017873100983020554,Value Champion,7.864528,52,98
2012,Levi's Shirts - Managed dynamic middleware,345.72,Quality shirts from Levi's. Various nearly you something relate pressure since. Hospital still laugh security suddenly service main service.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.5,39,1.0123799606618071,0.00435656836461126,Overpriced,47.190780000000004,42,140
2013,Ralph Lauren Accessories - Visionary incremental extranet,116.19,Quality accessories from Ralph Lauren. Open reach hit decide. Language next think heavy.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.7,329,4.045098545485843,0.03675156389633601,Value Champion,179.664597,57,88
2014,Under Armour Pants - Versatile analyzing encryption,194.47,Quality pants from Under Armour. Plant growth out prepare practice. Tree firm alone ok party available. Five natural national old soldier.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.4,20,1.7483416465264563,0.002234137622877569,Budget Basic,13.22396,51,138
2015,Under Armour Shoes - Adaptive logistical attitude,51.0,Quality shoes from Under Armour. Season trial daughter hundred each win memory medical. Word production experience site evening soon.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,100,9.803921568627452,0.011170688114387846,Value Champion,25.5,49,133
2016,Nike Activewear - Phased non-volatile matrix,368.22,Quality activewear from Nike. Mention skin computer new news whether. Specific summer line leg. Before west three bit city hit people key.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.7,62,1.276410841344848,0.006925826630920465,Premium Star,107.29930800000002,44,138
2017,Ralph Lauren Accessories - Reactive background artificial intelligence,96.86,Quality accessories from Ralph Lauren. Particularly coach increase agency energy high. Tend cold how network. Bill offer different various affect together attorney.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.1,505,3.200495560602932,0.056411974977658624,Budget Basic,151.63432999999998,70,164
2018,Under Armour Pants - Networked attitude-oriented strategy,97.19,Quality pants from Under Armour. Along let central make already sea. Any require what according save to.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,72,3.7040847823850194,0.00804289544235925,Budget Basic,25.191647999999997,57,104
2019,Nike Pants - Upgradable global attitude,69.57,Quality pants from Nike. Price ahead how data ten. Strong still change wish local behavior successful full.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.9,390,5.60586459680897,0.0435656836461126,Budget Basic,105.81597,39,107
2020,Adidas Jackets - Optional multi-state encoding,91.46,"Quality jackets from Adidas. Hospital accept store adult officer. Test guess respond risk week home.
Around maybe several trip. Cell college believe.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,21,4.373496610540127,0.0023458445040214475,Budget Basic,7.682639999999999,46,149
2021,Ralph Lauren Accessories - Persistent methodical productivity,331.86,Quality accessories from Ralph Lauren. Exactly behind hot. Product purpose traditional physical. Yard safe purpose generation Mrs.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.9,320,1.4765262460073527,0.035746201966041107,Value Champion,520.35648,61,130
2022,Levi's Pants - Up-sized tertiary synergy,270.66,Quality pants from Levi's. Rather old just far. Ask fast oil great whatever. Anyone physical today.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,109,1.847336141284268,0.012176050044682753,Value Champion,147.5097,40,99
2023,Ralph Lauren Activewear - Balanced coherent customer loyalty,116.18,Quality activewear from Ralph Lauren. Keep both arrive. Actually community college follow trouble produce. Could sea late cost.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,215,4.303666724048889,0.02401697944593387,Value Champion,124.89350000000002,60,127
2024,Adidas Shirts - Down-sized neutral budgetary management,302.1,"Quality shirts from Adidas. Party deep summer sea peace. Ago true shake weight. Soon interest produce government.
Speech sit wall expect. Result student yourself heavy less.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,142,1.6550810989738496,0.015862377122430743,Value Champion,214.49100000000004,55,173
2025,Adidas Pants - Self-enabling full-range task-force,389.12,Quality pants from Adidas. Draw put check raise cell. Control understand than must important.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,320,1.1050575657894737,0.035746201966041107,Premium Star,535.42912,50,93
2026,Ralph Lauren Shoes - Business-focused discrete open architecture,173.0,Quality shoes from Ralph Lauren. Affect scene PM less I. Receive that ok position. Foreign suddenly thing.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,181,2.4277456647398847,0.020218945487042003,Value Champion,131.5146,64,106
2027,Ralph Lauren Pants - User-friendly holistic installation,179.93,Quality pants from Ralph Lauren. Part outside left clear help say. Clearly live cold enough direction. Course technology past.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,20,2.4453954315567166,0.002234137622877569,Value Champion,15.83384,56,126
2028,Under Armour Activewear - Focused coherent orchestration,183.44,Quality activewear from Under Armour. His receive beat plan issue usually. Beautiful billion society civil environmental tend into drive. Rock Democrat economic and design.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,220,2.725686873092019,0.024575513851653262,Value Champion,201.784,56,172
2029,Nike Activewear - Organic demand-driven extranet,252.26,Quality activewear from Nike. Loss social director gas building station food. Soldier individual figure total wrong ask. Sing mention force computer.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,74,1.6649488622849444,0.008266309204647005,Value Champion,78.402408,48,149
2030,Under Armour Shirts - Fundamental asymmetric migration,126.61,Quality shirts from Under Armour. Seem provide example. Southern continue money color assume day. Almost vote nation design space strong. Energy crime behavior be.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.4,64,2.6854118947950396,0.0071492403932082215,Budget Basic,27.550335999999998,54,163
2031,Nike Shoes - Enterprise-wide uniform matrices,149.99,"Quality shoes from Nike. Real imagine special data doctor road power. Player special sit billion.
Generation debate often half mean eat. Because however as anything.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,359,2.4001600106673777,0.04010277033065237,Budget Basic,193.84707600000004,45,165
2032,Nike Shoes - Advanced methodical complexity,376.75,Quality shoes from Nike. Most audience full air onto. Lose avoid most protect know plant. Possible forget plant development series around news choice.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,159,1.141340411413404,0.017761394101876677,Premium Star,257.58397499999995,43,150
2033,Under Armour Shoes - Self-enabling exuding migration,108.0,"Quality shoes from Under Armour. Teacher beat it threat. Discuss appear reason marriage. Ask office history.
Everybody worker support no.
Far black worker tell also.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,30,3.7037037037037033,0.003351206434316354,Budget Basic,12.96,52,165
2034,Under Armour Accessories - Persevering incremental algorithm,245.98,Quality accessories from Under Armour. Particularly practice forward at drive. Notice old interview significant factor recently order. Popular when indeed use during.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.0,98,1.2196113505163022,0.010947274352100089,Budget Basic,72.31812,60,166
2035,Ralph Lauren Activewear - Profit-focused discrete installation,391.28,"Quality activewear from Ralph Lauren. Win up message recently key fine then. Couple people writer also.
Environment above goal suggest market. Choice worry speech community.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,94,1.277857288897976,0.010500446827524575,Premium Star,183.90159999999997,62,173
2036,Calvin Klein Pants - Diverse intermediate pricing structure,60.57,Quality pants from Calvin Klein. Mention heart five. Address including table pass. Leg wonder term summer second deal so question.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.4,31,5.613339937262671,0.0034629133154602323,Budget Basic,6.384078,59,130
2037,Nike Shirts - Programmable homogeneous data-warehouse,13.58,Quality shirts from Nike. Author action trade many security about future. The front fire decision.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,203,32.40058910162003,0.022676496872207328,Value Champion,12.129656,53,98
2038,Adidas Activewear - Implemented didactic emulation,129.32,Quality activewear from Adidas. Window foreign forward society enjoy size his course. Individual head dog modern. Spend financial relate weight.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.5,975,1.9331889885555213,0.1089142091152815,Budget Basic,315.2175,50,144
2039,Nike Activewear - Streamlined value-added portal,120.86,"Quality activewear from Nike. Over reach family. Rather be culture year.
Story parent others turn little garden. Sit system news capital economic high. Wait give tell window kind.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.6,124,3.8060565944067517,0.01385165326184093,Value Champion,68.938544,48,179
2040,Calvin Klein Shoes - Up-sized clear-thinking flexibility,62.23,Quality shoes from Calvin Klein. Look life operation likely foreign later. Speak air painting free. Two Mrs person. Top data understand more help.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,263,5.784991161819058,0.029378909740840037,Budget Basic,58.919364,56,146
2041,Ralph Lauren Shirts - Business-focused systemic forecast,321.24,"Quality shirts from Ralph Lauren. Letter control apply case feel. Risk lose include article free least.
Little toward lead woman the early buy. High account large collection next.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,35,1.3074336944340679,0.003909740840035746,Value Champion,47.22228,56,179
2042,Under Armour Jackets - Ameliorated next generation projection,364.7,Quality jackets from Under Armour. Manager learn three like ahead course pressure. Democratic sort physical world hour we study us. Reality fight put hour each several look.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.3,107,0.9048533040855498,0.011952636282394995,Overpriced,128.77557,61,173
2043,Levi's Jackets - Seamless multi-state instruction set,201.31,"Quality jackets from Levi's. Particular I hand. Note laugh sing different father.
Whole power expert car present. Color toward present summer red tell.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,13,2.086334508966271,0.00145218945487042,Value Champion,10.991526,53,151
2044,Adidas Pants - Persevering fresh-thinking migration,348.75,"Quality pants from Adidas. Left military wish behavior. Lose sport rock success.
Difficult stock job success financial. After necessary either fly.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.7,10,1.060931899641577,0.0011170688114387846,Overpriced,12.90375,51,147
2045,Levi's Pants - Multi-layered tangible hierarchy,120.36,Quality pants from Levi's. Security camera probably article set must. Lawyer community employee push away own.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.5,316,3.7387836490528414,0.035299374441465595,Value Champion,171.15192000000002,47,110
2046,Adidas Shoes - Fully-configurable zero tolerance middleware,111.29,Quality shoes from Adidas. Somebody suggest each share simple leg event. Me same adult recognize.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,471,4.4927666457004225,0.052613941018766756,Value Champion,262.08795000000003,59,97
2047,Adidas Pants - Managed disintermediate utilization,382.2,"Quality pants from Adidas. Budget movement her direction shake.
Throughout serve natural read effect. Article wrong sister.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,1730,1.3082155939298796,0.19325290437890974,Premium Star,3306.03,50,123
2048,Nike Accessories - Sharable upward-trending task-force,248.81,Quality accessories from Nike. Watch second city home agent. Race shoulder happy get up yeah. Thousand feeling marriage his. Run kind reality strong special organization.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,133,1.7282263574615166,0.014857015192135836,Value Champion,142.29443899999998,54,170
2049,Nike Pants - Versatile scalable solution,383.87,"Quality pants from Nike. Send game information protect quickly help life.
Language vote southern medical. Minute state apply often that professor.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,106,1.0420194336624378,0.011840929401251117,Overpriced,162.76088000000001,40,146
2050,Adidas Shirts - Persistent executive database,326.48,Quality shirts from Adidas. Plan stay try. Lose manager pass among fear. Station single actually local player. Low training present see a attack around.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.7,35,1.1333006616025485,0.003909740840035746,Budget Basic,42.279160000000005,45,152
2051,Levi's Pants - Cloned 4thgeneration matrix,62.09,Quality pants from Levi's. Get kitchen inside career red. Myself blood range. Activity accept say bag tend.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.0,57,4.83169592526977,0.006367292225201072,Budget Basic,10.617390000000002,42,107
2052,Calvin Klein Pants - Multi-tiered 4thgeneration website,40.5,Quality pants from Calvin Klein. News professional benefit make. Candidate yard high science world.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.5,138,8.641975308641975,0.015415549597855228,Budget Basic,19.5615,55,99
2053,Nike Activewear - Assimilated motivating protocol,235.97,Quality activewear from Nike. Per want mouth another bit believe article. Should even point question science much.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.6,231,1.949400347501801,0.025804289544235925,Value Champion,250.74172199999998,49,114
2054,Ralph Lauren Shirts - Reduced responsive data-warehouse,206.98,Quality shirts from Ralph Lauren. Executive respond I class side Mrs eye. Cover theory agent partner name. Skin support able.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,34,1.9325538699391247,0.0037980339588918675,Budget Basic,28.149279999999997,55,125
2055,Adidas Shoes - Digitized scalable customer loyalty,236.92,"Quality shoes from Adidas. Successful give clearly listen when.
Rate tend name trade situation. Network wind sport writer actually. Require thing bad coach happen again fight.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,6,2.1104170184028366,0.0006702412868632708,Value Champion,7.1076,50,175
2056,Nike Shoes - Cross-platform stable knowledgebase,359.89,Quality shoes from Nike. Wind tree campaign free usually low. Boy actually share very move moment item. Yeah story beyond line dog themselves.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,16,1.3893134013170692,0.0017873100983020554,Premium Star,28.791199999999996,48,142
2057,Nike Shoes - Face-to-face systemic orchestration,229.23,Quality shoes from Nike. Hold too alone rise. Prevent science air enter right. Good position article key position baby popular should.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,212,1.9194695284212364,0.023681858802502235,Value Champion,213.82574400000001,48,134
2058,Nike Activewear - Ameliorated intermediate contingency,339.58,Quality activewear from Nike. Beautiful rest role huge product social cover. Movement goal base miss enjoy customer staff. Imagine focus month realize usually.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,196,1.0601331056010366,0.021894548704200177,Budget Basic,239.60764799999998,54,159
2059,Under Armour Jackets - Exclusive client-driven infrastructure,293.84,Quality jackets from Under Armour. Role mission agency rest point. Summer bit public nice operation news give moment. Help just town development.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.3,149,1.4633814320718759,0.01664432529043789,Value Champion,188.26328799999996,61,145
2060,Nike Shirts - Fundamental maximized interface,33.48,Quality shirts from Nike. Sure can husband particularly. Sometimes vote boy or at have leave. He prevent pick father employee.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.0,215,8.960573476702509,0.02401697944593387,Budget Basic,21.5946,45,126
2061,Adidas Activewear - Customizable directional moratorium,371.07,"Quality activewear from Adidas. Condition job many significant. Glass experience computer true sit.
Camera step sound must budget their. They southern finally maintain record.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.5,15,0.9432182607055273,0.001675603217158177,Overpriced,19.481175,55,175
2062,Under Armour Shoes - Profit-focused solution-oriented encoding,187.01,"Quality shoes from Under Armour. Agreement soon there Mrs safe.
Play television end best pay home new. Allow reason each inside focus.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,25,2.2458692048553557,0.0027926720285969616,Value Champion,19.63605,62,134
2063,Nike Pants - Reactive multimedia access,116.57,Quality pants from Nike. A forward crime Mrs national.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.8,754,2.401990220468388,0.08422698838248437,Budget Basic,246.10258399999998,39,54
2064,Adidas Activewear - Stand-alone hybrid concept,282.56,Quality activewear from Adidas. Especially give within attack official no. Able single thus lawyer care production story.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,190,1.486409966024915,0.02122430741733691,Value Champion,225.48288,46,121
2065,Adidas Shoes - Distributed multimedia projection,202.74,Quality shoes from Adidas. Hundred democratic middle participant thought. Production ago fly travel.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,113,2.4662128834961035,0.012622877569258267,Value Champion,114.5481,48,100
2066,Under Armour Jackets - Enterprise-wide maximized policy,189.8,Quality jackets from Under Armour. Radio ready ever surface two ball audience weight. List class evidence situation. Movie low only amount analysis.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,39,2.212855637513172,0.00435656836461126,Value Champion,31.089240000000004,55,148
2067,Calvin Klein Shoes - Configurable non-volatile methodology,212.68,Quality shoes from Calvin Klein. Who price yes land rate. Can gas standard recently health player matter reduce.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,33,1.6926838442730863,0.003686327077747989,Budget Basic,25.266384000000002,58,112
2068,Under Armour Accessories - Re-engineered system-worthy analyzer,54.29,Quality accessories from Under Armour. Tough final especially interesting perform growth which. Today study mouth machine leader drug today. Want mother four.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.8,31,5.157487566771045,0.0034629133154602323,Budget Basic,4.712371999999999,63,158
2069,Ralph Lauren Accessories - Fundamental zero-defect challenge,150.5,Quality accessories from Ralph Lauren. Church address sit nor.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,36,2.790697674418605,0.004021447721179625,Value Champion,22.7556,60,62
2070,Calvin Klein Shoes - Profit-focused mission-critical moderator,143.49,Quality shoes from Calvin Klein. Finally win list difference anything compare. End political future economic experience perform.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.9,5,2.7179594396822075,0.0005585344057193923,Budget Basic,2.798055,62,128
